doc_id,source_number,work_type,date,location,line,category,equipment1,equipment2,equipment3,equipment_full,work_duration_minutes,downtime_minutes,symptom,root_cause,action_taken,prevention,text
doc_000269,Rpt-0269,作業票,2022-10-03,第2工場,B2000 組立ラインD,電気,センサー,画像処理カメラ,画像処理カメラ #1,センサー > 画像処理カメラ > 画像処理カメラ #1,243,0,エンコーダのサーマルトリップが作動し、主電源が遮断された。,吸気フィルターが切粉と油分で完全に目詰まりしていた。,摺動面をオイルストーンで修正し、カジリを除去。,予備品の在庫発注点見直し。,"【現象】
エンコーダのサーマルトリップが作動し、主電源が遮断された。

【原因】
吸気フィルターが切粉と油分で完全に目詰まりしていた。

【処置】
摺動面をオイルストーンで修正し、カジリを除去。

【備考】
予備品の在庫発注点見直し。"
doc_000270,Rpt-0270,作業票,2022-12-02,第1工場,A1000 生産ラインA,電気,センサー,光電センサー,光電センサー #4,センサー > 光電センサー > 光電センサー #4,135,0,起動ボタンを押下したが、ヒューズが応答せず、エラーコードE-631が表示された。,自動給油装置の配管詰まりにより、DC24V電源への給油が行われていなかった。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,保全カレンダーへの登録。,"【現象】
起動ボタンを押下したが、ヒューズが応答せず、エラーコードE-631が表示された。

【原因】
自動給油装置の配管詰まりにより、DC24V電源への給油が行われていなかった。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
保全カレンダーへの登録。"
doc_000271,Rpt-0271,修理票,2022-12-06,第3工場,C1000 検査ラインE,機械,搬送設備,多関節ロボット,多関節ロボット #1,搬送設備 > 多関節ロボット > 多関節ロボット #1,100,23,シリンダーの動作速度が低下し、サイクルタイムが基準より112秒遅延している。,インバータ設定パラメータの誤変更。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,予備品の在庫発注点見直し。,"【現象】
シリンダーの動作速度が低下し、サイクルタイムが基準より112秒遅延している。

【原因】
インバータ設定パラメータの誤変更。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
予備品の在庫発注点見直し。"
doc_000272,Rpt-0272,重大故障,2022-11-16,第1工場,A2000 生産ラインB,電気,制御盤,動力盤,動力盤 #4,制御盤 > 動力盤 > 動力盤 #4,213,221,供給エア圧力が21MPaまで低下し、シリンダー動作が不安定になった。,アース不良によりノイズが信号線に重畳し、誤検知を引き起こした。,摺動面をオイルストーンで修正し、カジリを除去。,オペレーターへの清掃指導。,"【現象】
供給エア圧力が21MPaまで低下し、シリンダー動作が不安定になった。

【原因】
アース不良によりノイズが信号線に重畳し、誤検知を引き起こした。

【処置】
摺動面をオイルストーンで修正し、カジリを除去。

【備考】
オペレーターへの清掃指導。"
doc_000273,Rpt-0273,作業票,2025-04-06,第3工場,C1000 検査ラインE,電気,制御盤,動力盤,動力盤 #1,制御盤 > 動力盤 > 動力盤 #1,155,0,上位システムとの通信エラーが発生し、生産実績データが送信できない。,吸気フィルターが切粉と油分で完全に目詰まりしていた。,センサー取付ブラケットを増し締めし、検出位置を再調整。,オペレーターへの清掃指導。,"【現象】
上位システムとの通信エラーが発生し、生産実績データが送信できない。

【原因】
吸気フィルターが切粉と油分で完全に目詰まりしていた。

【処置】
センサー取付ブラケットを増し締めし、検出位置を再調整。

【備考】
オペレーターへの清掃指導。"
doc_000274,Rpt-0274,作業票,2021-08-22,第3工場,C1000 検査ラインE,電気,駆動制御,ソフトスタータ,ソフトスタータ #4,駆動制御 > ソフトスタータ > ソフトスタータ #4,243,0,搬送ベルトがスリップしており、ワークの搬送位置ズレが発生。,電磁開閉器の接点が溶着しており、遮断不能となっていた。,フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。,定期点検項目への追加。,"【現象】
搬送ベルトがスリップしており、ワークの搬送位置ズレが発生。

【原因】
電磁開閉器の接点が溶着しており、遮断不能となっていた。

【処置】
フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。

【備考】
定期点検項目への追加。"
doc_000275,Rpt-0275,作業票,2023-01-16,第3工場,C1000 検査ラインE,電気,駆動制御,ステッピングドライバ,ステッピングドライバ #1,駆動制御 > ステッピングドライバ > ステッピングドライバ #1,179,0,ヒーター温度が設定値83℃まで上昇せず、69℃で頭打ちになる。,電磁開閉器の接点が溶着しており、遮断不能となっていた。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,予備品の在庫発注点見直し。,"【現象】
ヒーター温度が設定値83℃まで上昇せず、69℃で頭打ちになる。

【原因】
電磁開閉器の接点が溶着しており、遮断不能となっていた。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
予備品の在庫発注点見直し。"
doc_000276,Rpt-0276,修理票,2022-11-03,第2工場,B2000 組立ラインD,機械,加工設備,平面研削盤,平面研削盤 #2,加工設備 > 平面研削盤 > 平面研削盤 #2,43,21,製品の厚み寸法が規格値(60±0.05)を外れ、21mmとなっている。,PLCプログラムのタイマー設定ミスにより、待機時間が不足していた。,断線箇所を特定し、屈曲に強いロボットケーブルへ張り替え実施。,,"【現象】
製品の厚み寸法が規格値(60±0.05)を外れ、21mmとなっている。

【原因】
PLCプログラムのタイマー設定ミスにより、待機時間が不足していた。

【処置】
断線箇所を特定し、屈曲に強いロボットケーブルへ張り替え実施。

【備考】
特になし。"
doc_000277,Rpt-0277,連絡票,2021-06-25,第1工場,A1000 生産ラインA,電気,センサー,圧力トランスミッタ,圧力トランスミッタ #4,センサー > 圧力トランスミッタ > 圧力トランスミッタ #4,83,0,上位システムとの通信エラーが発生し、生産実績データが送信できない。,Oリング（CV-X100）の経年劣化による硬化・亀裂。,テンションメーターを用いて張力を規定値51Nに調整。,保全カレンダーへの登録。,"【現象】
上位システムとの通信エラーが発生し、生産実績データが送信できない。

【原因】
Oリング（CV-X100）の経年劣化による硬化・亀裂。

【処置】
テンションメーターを用いて張力を規定値51Nに調整。

【備考】
保全カレンダーへの登録。"
doc_000278,Rpt-0278,作業票,2025-03-19,第1工場,A2000 生産ラインB,機械,ユーティリティ,貫流ボイラー,貫流ボイラー #1,ユーティリティ > 貫流ボイラー > 貫流ボイラー #1,237,0,供給エア圧力が158MPaまで低下し、シリンダー動作が不安定になった。,Vベルトの張力が規定値123Nに対し96Nまで低下していた。,主軸ベアリング（CR-700）を予備品と交換し、芯出し調整を実施。,,"【現象】
供給エア圧力が158MPaまで低下し、シリンダー動作が不安定になった。

【原因】
Vベルトの張力が規定値123Nに対し96Nまで低下していた。

【処置】
主軸ベアリング（CR-700）を予備品と交換し、芯出し調整を実施。

【備考】
特になし。"
doc_000279,Rpt-0279,作業票,2024-07-03,第1工場,A1000 生産ラインA,機械,搬送設備,多関節ロボット,多関節ロボット #1,搬送設備 > 多関節ロボット > 多関節ロボット #1,224,0,安全扉を閉じたがインターロックが解除されず、起動できない。,インバータ設定パラメータの誤変更。,パラメータP-609を初期値に戻し、正常動作を確認。,予備品の在庫発注点見直し。,"【現象】
安全扉を閉じたがインターロックが解除されず、起動できない。

【原因】
インバータ設定パラメータの誤変更。

【処置】
パラメータP-609を初期値に戻し、正常動作を確認。

【備考】
予備品の在庫発注点見直し。"
